timestamp,site,generation_w,consumption_w,grid_import_w,grid_export_w,battery_soc_pct,generation_kwh,consumption_kwh,grid_import_kwh,grid_export_kwh
2026-09-01T19:05:00+12:00,Muriwai 5kW + Batteries,244,570,326,0,,0.02036,0.04754,0.02719,0.0
2026-09-01T19:10:00+12:00,Muriwai 5kW + Batteries,221,565,344,0,,0.01845,0.04711,0.02866,0.0
2026-09-01T19:15:00+12:00,Muriwai 5kW + Batteries,200,547,347,0,,0.01665,0.04558,0.02893,0.0
2026-09-01T19:20:00+12:00,Muriwai 5kW + Batteries,165,570,405,0,,0.01378,0.04753,0.03376,0.0
2026-09-01T19:25:00+12:00,Muriwai 5kW + Batteries,147,525,377,0,,0.01228,0.04372,0.03144,0.0
2026-09-01T19:30:00+12:00,Muriwai 5kW + Batteries,117,542,426,0,,0.00971,0.04518,0.03548,0.0
2026-09-01T19:35:00+12:00,Muriwai 5kW + Batteries,92,512,420,0,,0.00767,0.04268,0.03501,0.0
2026-09-01T19:40:00+12:00,Muriwai 5kW + Batteries,69,541,472,0,,0.00575,0.04511,0.03936,0.0
2026-09-01T19:45:00+12:00,Muriwai 5kW + Batteries,48,518,469,0,,0.00403,0.04313,0.0391,0.0
2026-09-01T19:50:00+12:00,Muriwai 5kW + Batteries,30,510,480,0,,0.00246,0.04246,0.04001,0.0
2026-09-01T19:55:00+12:00,Muriwai 5kW + Batteries,11,453,442,0,,0.00094,0.03777,0.03683,0.0
2026-09-01T20:00:00+12:00,Muriwai 5kW + Batteries,0,484,484,0,,0.0,0.04032,0.04032,0.0
2026-09-01T20:05:00+12:00,Muriwai 5kW + Batteries,0,482,482,0,,0.0,0.0402,0.0402,0.0
2026-09-01T20:10:00+12:00,Muriwai 5kW + Batteries,0,457,457,0,,0.0,0.03812,0.03812,0.0
2026-09-01T20:15:00+12:00,Muriwai 5kW + Batteries,0,436,436,0,,0.0,0.03633,0.03633,0.0
2026-09-01T20:20:00+12:00,Muriwai 5kW + Batteries,0,401,401,0,,0.0,0.03339,0.03339,0.0
2026-09-01T20:25:00+12:00,Muriwai 5kW + Batteries,0,376,376,0,,0.0,0.03137,0.03137,0.0
2026-09-01T20:30:00+12:00,Muriwai 5kW + Batteries,0,401,401,0,,0.0,0.03341,0.03341,0.0
2026-09-01T20:35:00+12:00,Muriwai 5kW + Batteries,0,358,358,0,,0.0,0.02986,0.02986,0.0
2026-09-01T20:40:00+12:00,Muriwai 5kW + Batteries,0,343,343,0,,0.0,0.02861,0.02861,0.0
2026-09-01T20:45:00+12:00,Muriwai 5kW + Batteries,0,325,325,0,,0.0,0.02708,0.02708,0.0
2026-09-01T20:50:00+12:00,Muriwai 5kW + Batteries,0,344,344,0,,0.0,0.02864,0.02864,0.0
2026-09-01T20:55:00+12:00,Muriwai 5kW + Batteries,0,336,336,0,,0.0,0.02802,0.02802,0.0
2026-09-01T21:00:00+12:00,Muriwai 5kW + Batteries,0,314,314,0,,0.0,0.02617,0.02617,0.0
2026-09-01T21:05:00+12:00,Muriwai 5kW + Batteries,0,298,298,0,,0.0,0.02483,0.02483,0.0
2026-09-01T21:10:00+12:00,Muriwai 5kW + Batteries,0,284,284,0,,0.0,0.02367,0.02367,0.0
2026-09-01T21:15:00+12:00,Muriwai 5kW + Batteries,0,276,276,0,,0.0,0.02304,0.02304,0.0
2026-09-01T21:20:00+12:00,Muriwai 5kW + Batteries,0,293,293,0,,0.0,0.02438,0.02438,0.0
2026-09-01T21:25:00+12:00,Muriwai 5kW + Batteries,0,240,240,0,,0.0,0.01996,0.01996,0.0
2026-09-01T21:30:00+12:00,Muriwai 5kW + Batteries,0,257,257,0,,0.0,0.02139,0.02139,0.0
2026-09-01T21:35:00+12:00,Muriwai 5kW + Batteries,0,237,237,0,,0.0,0.01974,0.01974,0.0
2026-09-01T21:40:00+12:00,Muriwai 5kW + Batteries,0,253,253,0,,0.0,0.02112,0.02112,0.0
2026-09-01T21:45:00+12:00,Muriwai 5kW + Batteries,0,244,244,0,,0.0,0.02033,0.02033,0.0
2026-09-01T21:50:00+12:00,Muriwai 5kW + Batteries,0,204,204,0,,0.0,0.01704,0.01704,0.0
2026-09-01T21:55:00+12:00,Muriwai 5kW + Batteries,0,195,195,0,,0.0,0.01622,0.01622,0.0
2026-09-01T22:00:00+12:00,Muriwai 5kW + Batteries,0,218,218,0,,0.0,0.01817,0.01817,0.0
2026-09-01T22:05:00+12:00,Muriwai 5kW + Batteries,0,186,186,0,,0.0,0.01548,0.01548,0.0
2026-09-01T22:10:00+12:00,Muriwai 5kW + Batteries,0,212,212,0,,0.0,0.01764,0.01764,0.0
2026-09-01T22:15:00+12:00,Muriwai 5kW + Batteries,0,197,197,0,,0.0,0.01642,0.01642,0.0
2026-09-01T22:20:00+12:00,Muriwai 5kW + Batteries,0,164,164,0,,0.0,0.01364,0.01364,0.0
2026-09-01T22:25:00+12:00,Muriwai 5kW + Batteries,0,208,208,0,,0.0,0.01735,0.01735,0.0
2026-09-01T22:30:00+12:00,Muriwai 5kW + Batteries,0,150,150,0,,0.0,0.01247,0.01247,0.0
2026-09-01T22:35:00+12:00,Muriwai 5kW + Batteries,0,183,183,0,,0.0,0.01528,0.01528,0.0
2026-09-01T22:40:00+12:00,Muriwai 5kW + Batteries,0,164,164,0,,0.0,0.01363,0.01363,0.0
2026-09-01T22:45:00+12:00,Muriwai 5kW + Batteries,0,142,142,0,,0.0,0.01181,0.01181,0.0
2026-09-01T22:50:00+12:00,Muriwai 5kW + Batteries,0,171,171,0,,0.0,0.01421,0.01421,0.0
2026-09-01T22:55:00+12:00,Muriwai 5kW + Batteries,0,176,176,0,,0.0,0.01468,0.01468,0.0
2026-09-01T23:00:00+12:00,Muriwai 5kW + Batteries,0,164,164,0,,0.0,0.01364,0.01364,0.0
2026-09-01T23:05:00+12:00,Muriwai 5kW + Batteries,0,184,184,0,,0.0,0.0153,0.0153,0.0
2026-09-01T23:10:00+12:00,Muriwai 5kW + Batteries,0,145,145,0,,0.0,0.01206,0.01206,0.0
2026-09-01T23:15:00+12:00,Muriwai 5kW + Batteries,0,144,144,0,,0.0,0.01202,0.01202,0.0
2026-09-01T23:20:00+12:00,Muriwai 5kW + Batteries,0,141,141,0,,0.0,0.01174,0.01174,0.0
2026-09-01T23:25:00+12:00,Muriwai 5kW + Batteries,0,167,167,0,,0.0,0.01393,0.01393,0.0
2026-09-01T23:30:00+12:00,Muriwai 5kW + Batteries,0,174,174,0,,0.0,0.01449,0.01449,0.0
2026-09-01T23:35:00+12:00,Muriwai 5kW + Batteries,0,165,165,0,,0.0,0.01375,0.01375,0.0
2026-09-01T23:40:00+12:00,Muriwai 5kW + Batteries,0,141,141,0,,0.0,0.01177,0.01177,0.0
2026-09-01T23:45:00+12:00,Muriwai 5kW + Batteries,0,171,171,0,,0.0,0.01424,0.01424,0.0
2026-09-01T23:50:00+12:00,Muriwai 5kW + Batteries,0,161,161,0,,0.0,0.01341,0.01341,0.0
2026-09-01T23:55:00+12:00,Muriwai 5kW + Batteries,0,141,141,0,,0.0,0.01178,0.01178,0.0
2026-09-02T00:00:00+12:00,Muriwai 5kW + Batteries,0,296,296,0,,0.0,0.02468,0.02468,0.0
2026-09-02T00:05:00+12:00,Muriwai 5kW + Batteries,0,213,213,0,,0.0,0.01776,0.01776,0.0
2026-09-02T00:10:00+12:00,Muriwai 5kW + Batteries,0,230,230,0,,0.0,0.01918,0.01918,0.0
2026-09-02T00:15:00+12:00,Muriwai 5kW + Batteries,0,270,270,0,,0.0,0.0225,0.0225,0.0
2026-09-02T00:20:00+12:00,Muriwai 5kW + Batteries,0,207,207,0,,0.0,0.01723,0.01723,0.0
2026-09-02T00:25:00+12:00,Muriwai 5kW + Batteries,0,223,223,0,,0.0,0.01862,0.01862,0.0
2026-09-02T00:30:00+12:00,Muriwai 5kW + Batteries,0,290,290,0,,0.0,0.0242,0.0242,0.0
2026-09-02T00:35:00+12:00,Muriwai 5kW + Batteries,0,299,299,0,,0.0,0.02494,0.02494,0.0
2026-09-02T00:40:00+12:00,Muriwai 5kW + Batteries,0,234,234,0,,0.0,0.01948,0.01948,0.0
2026-09-02T00:45:00+12:00,Muriwai 5kW + Batteries,0,307,307,0,,0.0,0.02556,0.02556,0.0
2026-09-02T00:50:00+12:00,Muriwai 5kW + Batteries,0,282,282,0,,0.0,0.02349,0.02349,0.0
2026-09-02T00:55:00+12:00,Muriwai 5kW + Batteries,0,286,286,0,,0.0,0.02384,0.02384,0.0
2026-09-02T01:00:00+12:00,Muriwai 5kW + Batteries,0,274,274,0,,0.0,0.02282,0.02282,0.0
2026-09-02T01:05:00+12:00,Muriwai 5kW + Batteries,0,290,290,0,,0.0,0.02415,0.02415,0.0
2026-09-02T01:10:00+12:00,Muriwai 5kW + Batteries,0,228,228,0,,0.0,0.01898,0.01898,0.0
2026-09-02T01:15:00+12:00,Muriwai 5kW + Batteries,0,237,237,0,,0.0,0.01975,0.01975,0.0
2026-09-02T01:20:00+12:00,Muriwai 5kW + Batteries,0,255,255,0,,0.0,0.02126,0.02126,0.0
2026-09-02T01:25:00+12:00,Muriwai 5kW + Batteries,0,250,250,0,,0.0,0.02083,0.02083,0.0
2026-09-02T01:30:00+12:00,Muriwai 5kW + Batteries,0,240,240,0,,0.0,0.01997,0.01997,0.0
2026-09-02T01:35:00+12:00,Muriwai 5kW + Batteries,0,233,233,0,,0.0,0.01943,0.01943,0.0
2026-09-02T01:40:00+12:00,Muriwai 5kW + Batteries,0,217,217,0,,0.0,0.01807,0.01807,0.0
2026-09-02T01:45:00+12:00,Muriwai 5kW + Batteries,0,217,217,0,,0.0,0.01806,0.01806,0.0
2026-09-02T01:50:00+12:00,Muriwai 5kW + Batteries,0,286,286,0,,0.0,0.02387,0.02387,0.0
2026-09-02T01:55:00+12:00,Muriwai 5kW + Batteries,0,227,227,0,,0.0,0.01893,0.01893,0.0
2026-09-02T02:00:00+12:00,Muriwai 5kW + Batteries,0,282,282,0,,0.0,0.02353,0.02353,0.0
2026-09-02T02:05:00+12:00,Muriwai 5kW + Batteries,0,261,261,0,,0.0,0.02172,0.02172,0.0
2026-09-02T02:10:00+12:00,Muriwai 5kW + Batteries,0,215,215,0,,0.0,0.01789,0.01789,0.0
2026-09-02T02:15:00+12:00,Muriwai 5kW + Batteries,0,228,228,0,,0.0,0.01904,0.01904,0.0
2026-09-02T02:20:00+12:00,Muriwai 5kW + Batteries,0,205,205,0,,0.0,0.01711,0.01711,0.0
2026-09-02T02:25:00+12:00,Muriwai 5kW + Batteries,0,234,234,0,,0.0,0.01946,0.01946,0.0
2026-09-02T02:30:00+12:00,Muriwai 5kW + Batteries,0,264,264,0,,0.0,0.02199,0.02199,0.0
2026-09-02T02:35:00+12:00,Muriwai 5kW + Batteries,0,218,218,0,,0.0,0.01813,0.01813,0.0
2026-09-02T02:40:00+12:00,Muriwai 5kW + Batteries,0,257,257,0,,0.0,0.02143,0.02143,0.0
2026-09-02T02:45:00+12:00,Muriwai 5kW + Batteries,0,266,266,0,,0.0,0.02219,0.02219,0.0
2026-09-02T02:50:00+12:00,Muriwai 5kW + Batteries,0,252,252,0,,0.0,0.02098,0.02098,0.0
2026-09-02T02:55:00+12:00,Muriwai 5kW + Batteries,0,210,210,0,,0.0,0.01747,0.01747,0.0
2026-09-02T03:00:00+12:00,Muriwai 5kW + Batteries,0,256,256,0,,0.0,0.02133,0.02133,0.0
2026-09-02T03:05:00+12:00,Muriwai 5kW + Batteries,0,248,248,0,,0.0,0.02065,0.02065,0.0
2026-09-02T03:10:00+12:00,Muriwai 5kW + Batteries,0,273,273,0,,0.0,0.02273,0.02273,0.0
2026-09-02T03:15:00+12:00,Muriwai 5kW + Batteries,0,221,221,0,,0.0,0.0184,0.0184,0.0
2026-09-02T03:20:00+12:00,Muriwai 5kW + Batteries,0,238,238,0,,0.0,0.01982,0.01982,0.0
2026-09-02T03:25:00+12:00,Muriwai 5kW + Batteries,0,218,218,0,,0.0,0.01817,0.01817,0.0
2026-09-02T03:30:00+12:00,Muriwai 5kW + Batteries,0,271,271,0,,0.0,0.02262,0.02262,0.0
2026-09-02T03:35:00+12:00,Muriwai 5kW + Batteries,0,231,231,0,,0.0,0.01921,0.01921,0.0
2026-09-02T03:40:00+12:00,Muriwai 5kW + Batteries,0,255,255,0,,0.0,0.02129,0.02129,0.0
2026-09-02T03:45:00+12:00,Muriwai 5kW + Batteries,0,301,301,0,,0.0,0.02506,0.02506,0.0
2026-09-02T03:50:00+12:00,Muriwai 5kW + Batteries,0,241,241,0,,0.0,0.02011,0.02011,0.0
2026-09-02T03:55:00+12:00,Muriwai 5kW + Batteries,0,275,275,0,,0.0,0.02295,0.02295,0.0
2026-09-02T04:00:00+12:00,Muriwai 5kW + Batteries,0,313,313,0,,0.0,0.02612,0.02612,0.0
2026-09-02T04:05:00+12:00,Muriwai 5kW + Batteries,0,235,235,0,,0.0,0.01957,0.01957,0.0
2026-09-02T04:10:00+12:00,Muriwai 5kW + Batteries,0,231,231,0,,0.0,0.01923,0.01923,0.0
2026-09-02T04:15:00+12:00,Muriwai 5kW + Batteries,0,224,224,0,,0.0,0.01867,0.01867,0.0
2026-09-02T04:20:00+12:00,Muriwai 5kW + Batteries,0,267,267,0,,0.0,0.02227,0.02227,0.0
2026-09-02T04:25:00+12:00,Muriwai 5kW + Batteries,0,253,253,0,,0.0,0.02107,0.02107,0.0
2026-09-02T04:30:00+12:00,Muriwai 5kW + Batteries,0,301,301,0,,0.0,0.02511,0.02511,0.0
2026-09-02T04:35:00+12:00,Muriwai 5kW + Batteries,0,278,278,0,,0.0,0.02315,0.02315,0.0
2026-09-02T04:40:00+12:00,Muriwai 5kW + Batteries,0,333,333,0,,0.0,0.02778,0.02778,0.0
2026-09-02T04:45:00+12:00,Muriwai 5kW + Batteries,0,306,306,0,,0.0,0.0255,0.0255,0.0
2026-09-02T04:50:00+12:00,Muriwai 5kW + Batteries,0,345,345,0,,0.0,0.02878,0.02878,0.0
2026-09-02T04:55:00+12:00,Muriwai 5kW + Batteries,0,310,310,0,,0.0,0.02581,0.02581,0.0
2026-09-02T05:00:00+12:00,Muriwai 5kW + Batteries,0,357,357,0,,0.0,0.02972,0.02972,0.0
2026-09-02T05:05:00+12:00,Muriwai 5kW + Batteries,0,274,274,0,,0.0,0.02283,0.02283,0.0
2026-09-02T05:10:00+12:00,Muriwai 5kW + Batteries,0,309,309,0,,0.0,0.02574,0.02574,0.0
2026-09-02T05:15:00+12:00,Muriwai 5kW + Batteries,0,348,348,0,,0.0,0.02896,0.02896,0.0
2026-09-02T05:20:00+12:00,Muriwai 5kW + Batteries,0,310,310,0,,0.0,0.02586,0.02586,0.0
2026-09-02T05:25:00+12:00,Muriwai 5kW + Batteries,0,385,385,0,,0.0,0.03208,0.03208,0.0
2026-09-02T05:30:00+12:00,Muriwai 5kW + Batteries,0,377,377,0,,0.0,0.03138,0.03138,0.0
2026-09-02T05:35:00+12:00,Muriwai 5kW + Batteries,0,345,345,0,,0.0,0.02876,0.02876,0.0
2026-09-02T05:40:00+12:00,Muriwai 5kW + Batteries,0,399,399,0,,0.0,0.03321,0.03321,0.0
2026-09-02T05:45:00+12:00,Muriwai 5kW + Batteries,0,395,395,0,,0.0,0.03292,0.03292,0.0
2026-09-02T05:50:00+12:00,Muriwai 5kW + Batteries,0,489,489,0,,0.0,0.04078,0.04078,0.0
2026-09-02T05:55:00+12:00,Muriwai 5kW + Batteries,0,465,465,0,,0.0,0.03877,0.03877,0.0
2026-09-02T06:00:00+12:00,Muriwai 5kW + Batteries,0,530,530,0,,0.0,0.04416,0.04416,0.0
2026-09-02T06:05:00+12:00,Muriwai 5kW + Batteries,9,470,460,0,,0.00078,0.03914,0.03836,0.0
2026-09-02T06:10:00+12:00,Muriwai 5kW + Batteries,21,542,521,0,,0.00178,0.04518,0.0434,0.0
2026-09-02T06:15:00+12:00,Muriwai 5kW + Batteries,38,551,513,0,,0.00318,0.04589,0.04271,0.0
2026-09-02T06:20:00+12:00,Muriwai 5kW + Batteries,58,520,461,0,,0.00487,0.04331,0.03844,0.0
2026-09-02T06:25:00+12:00,Muriwai 5kW + Batteries,75,589,514,0,,0.00626,0.04907,0.04281,0.0
2026-09-02T06:30:00+12:00,Muriwai 5kW + Batteries,94,549,455,0,,0.00783,0.04579,0.03795,0.0
2026-09-02T06:35:00+12:00,Muriwai 5kW + Batteries,113,595,482,0,,0.0094,0.04958,0.04018,0.0
2026-09-02T06:40:00+12:00,Muriwai 5kW + Batteries,139,670,531,0,,0.01161,0.05586,0.04425,0.0
2026-09-02T06:45:00+12:00,Muriwai 5kW + Batteries,156,670,514,0,,0.01297,0.05583,0.04286,0.0
2026-09-02T06:50:00+12:00,Muriwai 5kW + Batteries,177,714,536,0,,0.01478,0.05947,0.0447,0.0
2026-09-02T06:55:00+12:00,Muriwai 5kW + Batteries,213,686,472,0,,0.01778,0.05715,0.03937,0.0
2026-09-02T07:00:00+12:00,Muriwai 5kW + Batteries,229,674,445,0,,0.01905,0.05613,0.03709,0.0
2026-09-02T07:05:00+12:00,Muriwai 5kW + Batteries,249,757,507,0,,0.02076,0.06305,0.04228,0.0
2026-09-02T07:10:00+12:00,Muriwai 5kW + Batteries,276,717,440,0,,0.02304,0.05974,0.0367,0.0
2026-09-02T07:15:00+12:00,Muriwai 5kW + Batteries,323,740,417,0,,0.02693,0.06168,0.03475,0.0
2026-09-02T07:20:00+12:00,Muriwai 5kW + Batteries,333,719,386,0,,0.02774,0.05994,0.0322,0.0
2026-09-02T07:25:00+12:00,Muriwai 5kW + Batteries,344,717,373,0,,0.02867,0.05976,0.03109,0.0
2026-09-02T07:30:00+12:00,Muriwai 5kW + Batteries,396,747,351,0,,0.03299,0.06224,0.02925,0.0
2026-09-02T07:35:00+12:00,Muriwai 5kW + Batteries,424,700,276,0,,0.0353,0.05833,0.02302,0.0
2026-09-02T07:40:00+12:00,Muriwai 5kW + Batteries,440,775,335,0,,0.0367,0.0646,0.02789,0.0
2026-09-02T07:45:00+12:00,Muriwai 5kW + Batteries,462,745,283,0,,0.03847,0.06205,0.02358,0.0
2026-09-02T07:50:00+12:00,Muriwai 5kW + Batteries,470,767,297,0,,0.03917,0.06389,0.02472,0.0
2026-09-02T07:55:00+12:00,Muriwai 5kW + Batteries,527,677,150,0,,0.04389,0.05643,0.01254,0.0
2026-09-02T08:00:00+12:00,Muriwai 5kW + Batteries,525,699,174,0,,0.04376,0.05827,0.01452,0.0
2026-09-02T08:05:00+12:00,Muriwai 5kW + Batteries,579,636,57,0,,0.04823,0.05301,0.00478,0.0
2026-09-02T08:10:00+12:00,Muriwai 5kW + Batteries,639,710,72,0,,0.05321,0.05918,0.00597,0.0
2026-09-02T08:15:00+12:00,Muriwai 5kW + Batteries,628,607,0,20,,0.05231,0.05062,0.0,0.0017
2026-09-02T08:20:00+12:00,Muriwai 5kW + Batteries,685,631,0,53,,0.05705,0.05261,0.0,0.00445
2026-09-02T08:25:00+12:00,Muriwai 5kW + Batteries,704,614,0,90,,0.05866,0.05116,0.0,0.0075
2026-09-02T08:30:00+12:00,Muriwai 5kW + Batteries,694,630,0,64,,0.05786,0.05252,0.0,0.00534
2026-09-02T08:35:00+12:00,Muriwai 5kW + Batteries,784,546,0,238,,0.06534,0.04553,0.0,0.01981
2026-09-02T08:40:00+12:00,Muriwai 5kW + Batteries,774,542,0,232,,0.06446,0.04514,0.0,0.01932
2026-09-02T08:45:00+12:00,Muriwai 5kW + Batteries,836,535,0,301,,0.0697,0.0446,0.0,0.02511
2026-09-02T08:50:00+12:00,Muriwai 5kW + Batteries,861,554,0,307,,0.07173,0.04616,0.0,0.02557
2026-09-02T08:55:00+12:00,Muriwai 5kW + Batteries,828,526,0,301,,0.06896,0.04386,0.0,0.02511
2026-09-02T09:00:00+12:00,Muriwai 5kW + Batteries,868,523,0,345,,0.07235,0.04356,0.0,0.02879
2026-09-02T09:05:00+12:00,Muriwai 5kW + Batteries,905,492,0,413,,0.07539,0.04099,0.0,0.0344
2026-09-02T09:10:00+12:00,Muriwai 5kW + Batteries,906,417,0,489,,0.0755,0.03477,0.0,0.04073
2026-09-02T09:15:00+12:00,Muriwai 5kW + Batteries,966,476,0,490,,0.08053,0.03969,0.0,0.04084
2026-09-02T09:20:00+12:00,Muriwai 5kW + Batteries,981,368,0,613,,0.08175,0.03065,0.0,0.05111
2026-09-02T09:25:00+12:00,Muriwai 5kW + Batteries,1013,374,0,639,,0.08438,0.03116,0.0,0.05322
2026-09-02T09:30:00+12:00,Muriwai 5kW + Batteries,1040,381,0,658,,0.08663,0.03177,0.0,0.05486
2026-09-02T09:35:00+12:00,Muriwai 5kW + Batteries,1052,344,0,708,,0.0877,0.02866,0.0,0.05904
2026-09-02T09:40:00+12:00,Muriwai 5kW + Batteries,1042,373,0,670,,0.08685,0.03105,0.0,0.0558
2026-09-02T09:45:00+12:00,Muriwai 5kW + Batteries,1116,311,0,805,,0.09304,0.02592,0.0,0.06712
2026-09-02T09:50:00+12:00,Muriwai 5kW + Batteries,1168,280,0,888,,0.09735,0.02335,0.0,0.074
2026-09-02T09:55:00+12:00,Muriwai 5kW + Batteries,1188,343,0,845,,0.09901,0.02857,0.0,0.07044
2026-09-02T10:00:00+12:00,Muriwai 5kW + Batteries,1221,300,0,921,,0.10177,0.02499,0.0,0.07678
2026-09-02T10:05:00+12:00,Muriwai 5kW + Batteries,1223,340,0,884,,0.10195,0.02831,0.0,0.07364
2026-09-02T10:10:00+12:00,Muriwai 5kW + Batteries,1293,298,0,995,,0.10771,0.02481,0.0,0.0829
2026-09-02T10:15:00+12:00,Muriwai 5kW + Batteries,1175,293,0,882,,0.09788,0.02439,0.0,0.07349
2026-09-02T10:20:00+12:00,Muriwai 5kW + Batteries,1279,327,0,951,,0.10655,0.02729,0.0,0.07926
2026-09-02T10:25:00+12:00,Muriwai 5kW + Batteries,1343,276,0,1067,,0.11195,0.02303,0.0,0.08892
2026-09-02T10:30:00+12:00,Muriwai 5kW + Batteries,1310,274,0,1036,,0.10916,0.02285,0.0,0.0863
2026-09-02T10:35:00+12:00,Muriwai 5kW + Batteries,1361,266,0,1095,,0.11341,0.02215,0.0,0.09126
2026-09-02T10:40:00+12:00,Muriwai 5kW + Batteries,1370,235,0,1134,,0.11414,0.0196,0.0,0.09454
2026-09-02T10:45:00+12:00,Muriwai 5kW + Batteries,1358,321,0,1037,,0.11319,0.02677,0.0,0.08642
2026-09-02T10:50:00+12:00,Muriwai 5kW + Batteries,1355,289,0,1065,,0.11288,0.02409,0.0,0.08879
2026-09-02T10:55:00+12:00,Muriwai 5kW + Batteries,1424,305,0,1119,,0.11866,0.02538,0.0,0.09328
2026-09-02T11:00:00+12:00,Muriwai 5kW + Batteries,1476,304,0,1172,,0.12296,0.02533,0.0,0.09763
2026-09-02T11:05:00+12:00,Muriwai 5kW + Batteries,1411,244,0,1167,,0.11761,0.02031,0.0,0.09729
2026-09-02T11:10:00+12:00,Muriwai 5kW + Batteries,1486,291,0,1195,,0.1238,0.02424,0.0,0.09956
2026-09-02T11:15:00+12:00,Muriwai 5kW + Batteries,1528,211,0,1317,,0.12733,0.01762,0.0,0.10971
2026-09-02T11:20:00+12:00,Muriwai 5kW + Batteries,1401,276,0,1125,,0.11671,0.02296,0.0,0.09375
2026-09-02T11:25:00+12:00,Muriwai 5kW + Batteries,1566,315,0,1251,,0.13051,0.02623,0.0,0.10428
2026-09-02T11:30:00+12:00,Muriwai 5kW + Batteries,1548,253,0,1295,,0.12904,0.02109,0.0,0.10794
2026-09-02T11:35:00+12:00,Muriwai 5kW + Batteries,1443,275,0,1169,,0.12027,0.02288,0.0,0.0974
2026-09-02T11:40:00+12:00,Muriwai 5kW + Batteries,1596,254,0,1343,,0.13304,0.02114,0.0,0.1119
2026-09-02T11:45:00+12:00,Muriwai 5kW + Batteries,1575,303,0,1272,,0.13126,0.02529,0.0,0.10597
2026-09-02T11:50:00+12:00,Muriwai 5kW + Batteries,1465,292,0,1173,,0.12211,0.02432,0.0,0.09779
2026-09-02T11:55:00+12:00,Muriwai 5kW + Batteries,1521,246,0,1275,,0.12673,0.0205,0.0,0.10623
2026-09-02T12:00:00+12:00,Muriwai 5kW + Batteries,1502,263,0,1239,,0.12515,0.02193,0.0,0.10322
2026-09-02T12:05:00+12:00,Muriwai 5kW + Batteries,1589,292,0,1298,,0.13244,0.0243,0.0,0.10814
2026-09-02T12:10:00+12:00,Muriwai 5kW + Batteries,1522,214,0,1307,,0.12681,0.01786,0.0,0.10895
2026-09-02T12:15:00+12:00,Muriwai 5kW + Batteries,1662,273,0,1389,,0.13852,0.02278,0.0,0.11574
2026-09-02T12:20:00+12:00,Muriwai 5kW + Batteries,1548,306,0,1242,,0.129,0.02546,0.0,0.10354
2026-09-02T12:25:00+12:00,Muriwai 5kW + Batteries,1534,257,0,1278,,0.12787,0.0214,0.0,0.10647
2026-09-02T12:30:00+12:00,Muriwai 5kW + Batteries,1560,235,0,1326,,0.13004,0.01958,0.0,0.11046
2026-09-02T12:35:00+12:00,Muriwai 5kW + Batteries,1517,295,0,1222,,0.12642,0.02459,0.0,0.10183
2026-09-02T12:40:00+12:00,Muriwai 5kW + Batteries,1693,282,0,1411,,0.14109,0.0235,0.0,0.11759
2026-09-02T12:45:00+12:00,Muriwai 5kW + Batteries,1551,257,0,1294,,0.12929,0.02142,0.0,0.10786
2026-09-02T12:50:00+12:00,Muriwai 5kW + Batteries,1590,274,0,1316,,0.13247,0.02281,0.0,0.10966
2026-09-02T12:55:00+12:00,Muriwai 5kW + Batteries,1648,257,0,1391,,0.13732,0.02142,0.0,0.1159
2026-09-02T13:00:00+12:00,Muriwai 5kW + Batteries,1572,304,0,1269,,0.13104,0.02532,0.0,0.10573
2026-09-02T13:05:00+12:00,Muriwai 5kW + Batteries,1562,255,0,1307,,0.13019,0.02125,0.0,0.10894
2026-09-02T13:10:00+12:00,Muriwai 5kW + Batteries,1616,240,0,1376,,0.1347,0.02003,0.0,0.11467
2026-09-02T13:15:00+12:00,Muriwai 5kW + Batteries,1632,279,0,1353,,0.13598,0.02322,0.0,0.11276
2026-09-02T13:20:00+12:00,Muriwai 5kW + Batteries,1711,250,0,1461,,0.14256,0.02084,0.0,0.12172
2026-09-02T13:25:00+12:00,Muriwai 5kW + Batteries,1704,292,0,1413,,0.14203,0.0243,0.0,0.11774
2026-09-02T13:30:00+12:00,Muriwai 5kW + Batteries,1564,284,0,1281,,0.13037,0.02365,0.0,0.10672
2026-09-02T13:35:00+12:00,Muriwai 5kW + Batteries,1639,306,0,1333,,0.13657,0.02548,0.0,0.11109
2026-09-02T13:40:00+12:00,Muriwai 5kW + Batteries,1511,294,0,1218,,0.12593,0.02446,0.0,0.10147
2026-09-02T13:45:00+12:00,Muriwai 5kW + Batteries,1591,329,0,1262,,0.13257,0.02742,0.0,0.10515
2026-09-02T13:50:00+12:00,Muriwai 5kW + Batteries,1544,321,0,1223,,0.12865,0.02676,0.0,0.1019
2026-09-02T13:55:00+12:00,Muriwai 5kW + Batteries,1597,276,0,1321,,0.13309,0.02304,0.0,0.11005
2026-09-02T14:00:00+12:00,Muriwai 5kW + Batteries,1594,310,0,1284,,0.13285,0.02583,0.0,0.10703
2026-09-02T14:05:00+12:00,Muriwai 5kW + Batteries,1593,325,0,1267,,0.13273,0.02712,0.0,0.1056
2026-09-02T14:10:00+12:00,Muriwai 5kW + Batteries,1579,343,0,1236,,0.13161,0.02862,0.0,0.10299
2026-09-02T14:15:00+12:00,Muriwai 5kW + Batteries,1563,356,0,1207,,0.13025,0.02968,0.0,0.10056
2026-09-02T14:20:00+12:00,Muriwai 5kW + Batteries,1555,298,0,1257,,0.12958,0.02482,0.0,0.10476
